artist,birth date,birth place,death date,title,winning bid,auction date,category,style,age
anant joshi,1969-01-01 00:00:00,Nagpur,,Mask and Red Chilly,12938.0,2008-09-01 00:00:00,painting,figurative,50.0
anant joshi,1969-01-01 00:00:00,Nagpur,,Long Happy Hours; Thereby Happiness - Ext 21,28750.0,2008-06-01 00:00:00,painting,figurative,50.0
anant joshi,1969-01-01 00:00:00,Nagpur,,a) And Nothing to Say b) `Pink Dots` and `Yellow Bulbs`,2723.0,2008-03-01 00:00:00,painting,figurative,50.0
anant joshi,1969-01-01 00:00:00,Nagpur,,"Long Happy Hours; Thereby Happiness, Ext. 15",28175.0,2008-03-01 00:00:00,painting,landscape,50.0
anant joshi,1969-01-01 00:00:00,Nagpur,,Long Happy Hours : Thereby Happiness Ext -2,32775.0,2007-03-01 00:00:00,painting,abstract,50.0
anant joshi,1969-01-01 00:00:00,Nagpur,,Sun after Hundred Zeroes,3366.0,2006-03-01 00:00:00,painting,figurative,50.0
anant joshi,1969-01-01 00:00:00,Nagpur,,Long Happy Hours Thereby Happiness Ext.6,20900.0,2006-03-01 00:00:00,painting,abstract,50.0
anant joshi,1969-01-01 00:00:00,Nagpur,,Aorta,2559.0,2006-03-01 00:00:00,print making,still life,50.0
anant joshi,1969-01-01 00:00:00,Nagpur,,Box of Chocolate VIII,27005.0,2005-12-01 00:00:00,painting,still life,50.0
anant joshi,1969-01-01 00:00:00,Nagpur,,,36.0,2018-12-01 00:00:00,unknown,unknown,50.0
anant joshi,1969-01-01 00:00:00,Nagpur,,,768.0,2017-08-01 00:00:00,unknown,unknown,50.0
anant joshi,1969-01-01 00:00:00,Nagpur,,UNTITLED,318.0,2017-04-01 00:00:00,unknown,unknown,50.0
anant joshi,1969-01-01 00:00:00,Nagpur,,"MASK AND RED CHILLY, 1998",1453.0,2016-04-01 00:00:00,unknown,unknown,50.0
anant joshi,1969-01-01 00:00:00,Nagpur,,"UNTITLED, 2003",300.0,2015-11-01 00:00:00,unknown,unknown,50.0
anant joshi,1969-01-01 00:00:00,Nagpur,,"UNTITLED, 1999",185.0,2015-10-01 00:00:00,unknown,unknown,50.0
anant joshi,1969-01-01 00:00:00,Nagpur,,"UNTITLED, 1999",460.0,2014-11-01 00:00:00,unknown,unknown,50.0
kalyan joshi,1969-01-01 00:00:00,,,MARRIAGE PROCESSION (PHAD PAINTING),420.0,2016-09-01 00:00:00,unknown,unknown,50.0
vijay joshi,,,,UNTITLED (PHAD PAINTING),90.0,2016-11-01 00:00:00,unknown,unknown,
raghava k k,1980-01-01 00:00:00,Bangalore,,"UNTITLED, 2013",834.0,2019-01-01 00:00:00,unknown,unknown,39.0
raghava k k,1980-01-01 00:00:00,Bangalore,,"UNTITLED, 2009",466.0,2018-11-01 00:00:00,unknown,unknown,39.0
raghava k k,1980-01-01 00:00:00,Bangalore,,UNTITLED,3603.0,2018-11-01 00:00:00,unknown,unknown,39.0
raghava k k,1980-01-01 00:00:00,Bangalore,,ADVAITHA GANESHA XVIII,6250.0,2014-10-01 00:00:00,unknown,unknown,39.0
sudheesh k,,,,"DEPARTURE FROM THE SLEEPING LAND 1, 2008",90.0,2015-10-01 00:00:00,unknown,unknown,
sunil k,,,,Untitled,1250.0,2017-10-31 00:00:00,digital art,unknown,
sunil k,,,,UNTITLED,540.0,2016-09-01 00:00:00,unknown,unknown,
vineet kacker,1965-01-01 00:00:00,New Delhi,,Road to Revolution Markers,944.0,2014-02-15 00:00:00,sculpture,abstract,54.0
ranbir kaleka,1953-01-01 00:00:00,Patiala Punjab,,The Great Topiarist's Astonishing Dilemma,5738.0,2015-04-07 00:00:00,digital art,figurative,66.0
ranbir kaleka,1953-01-01 00:00:00,Patiala Punjab,,Auto Portrait,180.0,2013-11-01 00:00:00,photography,figurative,66.0
ranbir kaleka,1953-01-01 00:00:00,Patiala Punjab,,Ochre Dust in a Delusional Paradise,,2013-09-01 00:00:00,painting,figurative,66.0
ranbir kaleka,1953-01-01 00:00:00,Patiala Punjab,,Crossings 2,180000.0,2013-09-01 00:00:00,installation,unknown,66.0
ranbir kaleka,1953-01-01 00:00:00,Patiala Punjab,,Fables from the House of Ibaan: Stage 1,24000.0,2013-09-01 00:00:00,installation,unknown,66.0
ranbir kaleka,1953-01-01 00:00:00,Patiala Punjab,,Untitled,240.0,2012-07-01 00:00:00,photography,figurative,66.0
ranbir kaleka,1953-01-01 00:00:00,Patiala Punjab,,Man with torch,71875.0,2008-11-01 00:00:00,painting,figurative,66.0
ranbir kaleka,1953-01-01 00:00:00,Patiala Punjab,,Untitled,,2003-05-01 00:00:00,painting,figurative,66.0
ranbir kaleka,1953-01-01 00:00:00,Patiala Punjab,,"UNTITLED, 2007",360.0,2014-12-01 00:00:00,unknown,unknown,66.0
ranbir kaleka,1953-01-01 00:00:00,Patiala Punjab,,"COBBLER, 2002",3962.0,2014-11-01 00:00:00,unknown,unknown,66.0
ranbir kaleka,1953-01-01 00:00:00,Patiala Punjab,,THE GREAT TOPIARIST'S DILEMMA,,2014-10-01 00:00:00,unknown,unknown,66.0
ranbir kaleka,1953-01-01 00:00:00,Patiala Punjab,,"COBBLER, 2010",4857.0,2014-04-01 00:00:00,unknown,unknown,66.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Rebel Rain,10800.0,2019-06-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Untitled (Eclipse) - 6,101471.0,2019-03-26 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Humiliation Tax - 2,27708.0,2018-12-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Active Desktop,16356.0,2017-06-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Ecto,24528.0,2017-06-01 00:00:00,sculpture,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Collateral Damage,1680.0,2016-12-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Blisters in the Red Sky,18001.0,2016-12-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Sneeze - 2,10801.0,2015-06-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Humiliation Tax - I,29508.0,2015-02-12 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Untitled (Exile),,2014-12-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,The Cleansing of An Artefact,5400.0,2014-12-01 00:00:00,painting,abstract,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,The Lie of the Land,4488.0,2014-06-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Untitled (Eclipse),114000.0,2014-06-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Vaccination (yellow),,2014-03-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Terra Incognita (land of the hand),,2014-03-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Untitled,1392.0,2014-03-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Untitled - (Father Father) - 3,31475.0,2014-02-15 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Ecto,39344.0,2014-02-15 00:00:00,sculpture,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Untitled (Fish),,2013-09-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Onomatopoeia (The Scar Park),26400.0,2013-09-01 00:00:00,photography,landscape,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Oxygen,,2013-09-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Untitled,3012.0,2013-09-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Untitled,3012.0,2013-09-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Red Sky 2,4303.0,2013-08-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Blisters,3960.0,2013-08-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Butterfly,5514.0,2013-08-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Untitled - (Father Father) - 3,,2013-06-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Stations of Pause,2400.0,2013-06-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Untitled,2316.0,2013-03-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Yawn Garden (I),2316.0,2013-03-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Stations of Pause,2105.0,2013-01-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Friendly Fire (Clouds in the Water) - 22,5206.0,2012-11-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Stations of Pause,1680.0,2012-11-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Untitled (Fish),,2012-09-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Untitled,,2012-09-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Onomatopoeia (The Scar Park),12011.0,2012-07-01 00:00:00,photography,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Stations of Pause,2220.0,2012-07-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,a) Another Expedition Picture b) Destination Distance,11111.0,2012-06-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Dawn Chorus - 24,78000.0,2012-06-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Anatomy  of a Midnight  Sneeze,,2012-03-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Humiliation Tax 5,,2012-03-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Collateral Damage,6156.0,2012-03-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Pain Pleasure Pause Proceed,18300.0,2011-11-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Collateral Damage,8700.0,2011-11-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Untitled (Father Father) - 2,,2011-09-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Rickshawpolis (The Dented Chariot) - 6,,2011-09-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Naked Skyline - Porous Air,29337.0,2011-06-01 00:00:00,painting,landscape,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Italics (War Dance),,2011-06-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Herbarium (Annual - Perennial ) 12,,2011-03-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Friendly Fire (Clouds in the Water) - 11,,2011-03-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Pain-Pleasure-Pause-Proceed,,2010-12-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Rebel Rain,,2010-12-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Rickshawpolis (The Dented Chariot) - I,37847.0,2010-12-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Friendly Fire (Clouds in the Water) -12,,2010-09-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Carbon Milk - 3,92000.0,2010-09-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Pain-Pleasure-Pause-Proceed,28750.0,2010-06-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Anatomy  of a Midnight  Sneeze - I,,2010-06-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Vox Humana (Three Years - One Month - Two Days) - 7,10546.0,2010-03-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Red Sky - 3,,2010-03-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Super Boy Proceed Slowly,40825.0,2009-03-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Collateral Damage,6229.0,2008-12-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Untitled (Herbarium),17250.0,2008-11-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,BND - Brand New Divinity,169625.0,2008-09-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Collateral Damage,22713.0,2008-09-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Dial-A-Dream (Diagram of Hope),123050.0,2008-09-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,"Bon Voyage (Flesh, Bone, Blood and Brain)",64975.0,2008-09-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Stations of Pause,51750.0,2008-09-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Rubber Hammer,197225.0,2008-06-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Herbarium (Annual-Perennial) 11,80960.0,2008-03-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,RSVP Studies 4,15560.0,2008-03-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Humiliation Tax 6,89125.0,2008-03-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Herbarium (Annual Perennial)-6,60375.0,2007-09-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Sundried Afternoon-Emerald Rain,,2007-09-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Benign Cardinal Humour,23575.0,2007-09-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Naked Skyline - Porous Air,37835.0,2007-03-01 00:00:00,painting,landscape,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Frozen Footnotes - 3,,2007-03-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Collateral Damage,8855.0,2007-03-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Collateral Damage,9718.0,2007-03-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Shoot,,2007-03-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,The Lie of the Land,,2007-03-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,I Wonder if she ever tried to find out,9660.0,2007-03-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Rickshawpolis ( The Dented Chairot) III,63250.0,2006-09-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Paternasong (Garden of Glee),38500.0,2006-09-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Tired Sleepy Sick and Sorry,19800.0,2006-09-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Frozen Footnotes-1,39722.0,2006-03-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Untitled Specimen,44000.0,2006-03-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Stations of  a Pause,7260.0,2006-03-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,An Untitled Picture,4675.0,2005-12-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Acid Drop,25300.0,2005-05-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Departure (Status - Boarding),7149.0,2004-12-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,The Fall,941.0,2004-05-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Great Anxiety of the Tiny Toe,4569.0,2004-05-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Untitled (Earth Song),1838.0,2003-12-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Pain-Pleasure- Pause-Proceed,4200.0,2003-12-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Breathing - 5,,2003-05-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Untitled Specimen,2055.0,2002-12-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Active Desktop,,2002-12-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Ikebana 1,2050.0,2002-05-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Ikebana 2,2200.0,2002-05-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Behaviour - Copyright I,,2001-12-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,Departure (Status - Boarding),1800.0,2001-12-01 00:00:00,painting,figurative,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,UNTITLED,1344.0,2019-01-01 00:00:00,unknown,unknown,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,"TERRA INCOGNITA, 1997",1167.0,2016-11-01 00:00:00,unknown,unknown,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,A SET OF TWO,1320.0,2016-04-01 00:00:00,unknown,unknown,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,"STATIONS OF PAUSE, 2005",1080.0,2016-04-01 00:00:00,unknown,unknown,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,"FRIENDLY FIRE (CLOUDS IN THE WATER)- 11, 2006",5460.0,2015-10-01 00:00:00,unknown,unknown,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,"UNTITLED/ BELIEVER PICTURE, 1997",1970.0,2015-05-01 00:00:00,unknown,unknown,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,"VACCINATION (YELLOW), 2002",1980.0,2015-05-01 00:00:00,unknown,unknown,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,"FRIENDLY FIRE (CLOUDS IN THE WATER) - 12, 2006",3120.0,2015-01-01 00:00:00,unknown,unknown,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,"R.S.V.P (THE CLOSET MARCH), 2005",6060.0,2014-12-01 00:00:00,unknown,unknown,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,"INFINITUM, 2014",,2014-10-01 00:00:00,unknown,unknown,45.0
jitish kallat,1974-01-01 00:00:00,Mumbai,,"BLISTERS, 2004",2932.0,2014-05-01 00:00:00,unknown,unknown,45.0
reena saini kallat,1973-01-01 00:00:00,New Delhi,,Sword Swallower-9,,2019-03-26 00:00:00,installation,figurative,46.0
reena saini kallat,1973-01-01 00:00:00,New Delhi,,Untitled (Sword Swallower),7500.0,2018-12-01 00:00:00,painting,figurative,46.0
reena saini kallat,1973-01-01 00:00:00,New Delhi,,Falling Fables - 18,13115.0,2015-04-07 00:00:00,painting,landscape,46.0
reena saini kallat,1973-01-01 00:00:00,New Delhi,,Sword Swallower 10,3934.0,2014-02-15 00:00:00,painting,figurative,46.0
reena saini kallat,1973-01-01 00:00:00,New Delhi,,"BIRDS OF STEEL - 10, 2006",2530.0,2019-04-01 00:00:00,unknown,unknown,46.0
reena saini kallat,1973-01-01 00:00:00,New Delhi,,"BIRDS OF STEEL - 6, 2006",3372.0,2019-01-01 00:00:00,unknown,unknown,46.0
reena saini kallat,1973-01-01 00:00:00,New Delhi,,,1782.0,2017-04-01 00:00:00,unknown,unknown,46.0
reena saini kallat,1973-01-01 00:00:00,New Delhi,,"BIRDS OF STEEL - 10, 2006",1586.0,2015-11-01 00:00:00,unknown,unknown,46.0
vikash kalra,1973-01-01 00:00:00,,,"UNTITLED, 2017",585.0,2019-04-01 00:00:00,unknown,unknown,46.0
vikash kalra,1973-01-01 00:00:00,,,UNTITLED,1685.0,2019-01-01 00:00:00,unknown,unknown,46.0
b manjunath kamath,1972-01-01 00:00:00,Mangalore Karnataka,,In Between,17188.0,2017-10-31 00:00:00,painting,unknown,47.0
b manjunath kamath,1972-01-01 00:00:00,Mangalore Karnataka,,Someone Doing Something In Historical City,,2016-07-01 00:00:00,painting,figurative,47.0
b manjunath kamath,1972-01-01 00:00:00,Mangalore Karnataka,,Untitled,8262.0,2015-02-12 00:00:00,painting,figurative,47.0
b manjunath kamath,1972-01-01 00:00:00,Mangalore Karnataka,,Untitled,9836.0,2015-02-12 00:00:00,painting,figurative,47.0
b manjunath kamath,1972-01-01 00:00:00,Mangalore Karnataka,,"UNTITLED, 2006",972.0,2015-07-01 00:00:00,unknown,unknown,47.0
b manjunath kamath,1972-01-01 00:00:00,Mangalore Karnataka,,"SPRING POEM, 2014",20000.0,2014-10-01 00:00:00,unknown,unknown,47.0
b manjunath kamath,1972-01-01 00:00:00,Mangalore Karnataka,,"UNTITLED, 2006",492.0,2014-05-01 00:00:00,unknown,unknown,47.0
rathin kanji,1970-01-01 00:00:00,,,"UNTITLED, 2005",232.0,2019-04-01 00:00:00,unknown,unknown,49.0
nayanaa kanodia,1950-01-01 00:00:00,Pune Maharashtra,,"UNTITLED, 1992",4518.0,2019-04-01 00:00:00,unknown,unknown,69.0
nayanaa kanodia,1950-01-01 00:00:00,Pune Maharashtra,,,371.0,2018-07-01 00:00:00,unknown,unknown,69.0
amar kanwar,1964-01-01 00:00:00,New Delhi,,UNTITLED (KING OF THE ALIGHT -NAMAN DADA KARDAK),300.0,2017-01-01 00:00:00,unknown,unknown,55.0
vipta s. kapadia,1954-11-29 00:00:00,Mumbai,,UNTITLED,459.0,2019-05-01 00:00:00,unknown,unknown,64.0
anish kapoor,1954-03-12 00:00:00,Mumbai,,Untitled,188406.0,2019-01-18 00:00:00,sculpture,unknown,65.0
anish kapoor,1954-03-12 00:00:00,Mumbai,,Untitled,9060.0,2016-07-01 00:00:00,print making,abstract,65.0
anish kapoor,1954-03-12 00:00:00,Mumbai,,Untitled,705882.0,2016-02-24 00:00:00,sculpture,abstract,65.0
anish kapoor,1954-03-12 00:00:00,Mumbai,,On the Horizon,,2011-08-01 00:00:00,sculpture,abstract,65.0
anish kapoor,1954-03-12 00:00:00,Mumbai,,Blackness from Her Womb,19803.0,2011-05-01 00:00:00,print making,abstract,65.0
chintamoni kar,1915-04-19 00:00:00,"Kharagpur, West Bengal",2005-10-03 00:00:00,Untitled,5902.0,2013-09-01 00:00:00,sculpture,unknown,90.0
chintamoni kar,1915-04-19 00:00:00,"Kharagpur, West Bengal",2005-10-03 00:00:00,Standing Woman,4922.0,2012-07-01 00:00:00,sculpture,figurative,90.0
chintamoni kar,1915-04-19 00:00:00,"Kharagpur, West Bengal",2005-10-03 00:00:00,Nymph,6667.0,2012-07-01 00:00:00,sculpture,figurative,90.0
chintamoni kar,1915-04-19 00:00:00,"Kharagpur, West Bengal",2005-10-03 00:00:00,Untitled (from the Nymph series),23244.0,2011-08-01 00:00:00,sculpture,figurative,90.0
chintamoni kar,1915-04-19 00:00:00,"Kharagpur, West Bengal",2005-10-03 00:00:00,Untitled,24725.0,2007-06-01 00:00:00,sculpture,figurative,90.0
ida kar,1908-01-01 00:00:00,,1974-01-01 00:00:00,"Francis Newton Souza, 1961",1545.0,2015-12-10 00:00:00,photography,figurative,66.0
ida kar,1908-01-01 00:00:00,,1974-01-01 00:00:00,"Francis Newton Souza, 1957",1182.0,2015-12-10 00:00:00,photography,figurative,66.0
ida kar,1908-01-01 00:00:00,,1974-01-01 00:00:00,"Francis Newton Souza, 1957",1455.0,2015-12-10 00:00:00,photography,figurative,66.0
ida kar,1908-01-01 00:00:00,,1974-01-01 00:00:00,"Francis Newton Souza, 1961",1545.0,2015-12-10 00:00:00,photography,figurative,66.0
sanat kar,1935-01-01 00:00:00,West Bengal,,Untitled,,2002-12-01 00:00:00,painting,figurative,84.0
sanat kar,1935-01-01 00:00:00,West Bengal,,Untitled,600.0,2002-05-01 00:00:00,painting,figurative,84.0
sanat kar,1935-01-01 00:00:00,West Bengal,,"Swan, Fish and the Fairy",,2002-05-01 00:00:00,painting,figurative,84.0
sanat kar,1935-01-01 00:00:00,West Bengal,,Ikebana,,2001-12-01 00:00:00,painting,figurative,84.0
shreyas karle,1981-01-01 00:00:00,,,UNTITLED,240.0,2016-08-01 00:00:00,unknown,unknown,38.0
shreyas karle,1981-01-01 00:00:00,,,"KALA AJOOBA, 2009",286.0,2015-07-01 00:00:00,unknown,unknown,38.0
shreyas karle,1981-01-01 00:00:00,,,KALA AJOOBA (LIVING LEGEND),449.0,2015-05-01 00:00:00,unknown,unknown,38.0
shreyas karle,1981-01-01 00:00:00,,,"KALA AJOOBA (LIVING LEGEND), 2008",600.0,2015-03-01 00:00:00,unknown,unknown,38.0
abir karmakar,1977-01-01 00:00:00,"Siliguri, West Bengal",,Door VII,6957.0,2019-01-18 00:00:00,painting,unknown,42.0
abir karmakar,1977-01-01 00:00:00,"Siliguri, West Bengal",,Door II,8594.0,2017-10-31 00:00:00,painting,unknown,42.0
abir karmakar,1977-01-01 00:00:00,"Siliguri, West Bengal",,In The Old Fashioned Way 10,1200.0,2016-12-01 00:00:00,painting,figurative,42.0
abir karmakar,1977-01-01 00:00:00,"Siliguri, West Bengal",,Porno Painting XXV - XXIX,1393.0,2015-04-07 00:00:00,painting,landscape,42.0
abir karmakar,1977-01-01 00:00:00,"Siliguri, West Bengal",,From My Photo Album,5819.0,2010-06-01 00:00:00,painting,figurative,42.0
abir karmakar,1977-01-01 00:00:00,"Siliguri, West Bengal",,Untitled,1990.0,2009-12-01 00:00:00,painting,figurative,42.0
abir karmakar,1977-01-01 00:00:00,"Siliguri, West Bengal",,UNTITLED,828.0,2019-04-01 00:00:00,unknown,unknown,42.0
prakash karmarkar,1933-10-20 00:00:00,Kolkata,2014-02-25 00:00:00,The Night,,2002-12-01 00:00:00,painting,figurative,80.0
prakash karmarkar,1933-10-20 00:00:00,Kolkata,2014-02-25 00:00:00,Untitled,,2002-05-01 00:00:00,painting,figurative,80.0
